8.984126010279198937e-02,4.495027614716869818e-02,6.007171888188250070e-02,5.785140359523850001e-02,5.514990962791559842e-02,6.540287759847901450e-02,7.914142939123840204e-02,1.073145213439290029e-02,3.429690626408880144e-02,3.318584245542109679e-02,1.109350163276879991e-01,3.678364540511930292e-02,1.822511849136559947e-02,3.097518167841459974e-02,1.968649753542939529e-01,5.776401414375550297e-02,2.759972787476510162e-02,3.873369934457879943e-02,7.163790479330809161e-03,2.281083426781950127e-02,1.379599572866110034e-02,4.941399811231999423e-02,1.484237580886090258e-01,5.161580742991669912e-02,5.003555438149270146e-02,4.713319460718560193e-03,2.294464022839810269e-01,2.061224489795919768e-01,1.258283443193780049e-01
1.315618107921310009e-01,4.495027614716869818e-02,8.944927118295660506e-02,1.340295066304209859e-01,1.486880805042230247e-01,1.105691120740249916e-01,1.433466038314890056e-01,1.287774256127150081e-02,8.129883246525150195e-03,6.324143956596729732e-02,7.212167357405280255e-02,7.130166877872298747e-02,3.329736458625520007e-02,7.558863068636670346e-02,1.610011192117990209e-01,6.280944420050760257e-02,8.518953182393050605e-02,6.605763454775119559e-02,1.074568571899620073e-02,3.703000903757369677e-02,4.290795007165790209e-02,3.143401176088689991e-02,1.214787334942530050e-01,7.834730190057559440e-02,4.796391387349870084e-02,4.506585296605229718e-02,2.312530668688939917e-01,3.428571428571429713e-01,2.390738542068180095e-01
7.157641582387490320e-02,6.862935017312760122e-02,1.061383906782569914e-01,3.269586716510899937e-01,9.103456420813410555e-02,8.344162844656710654e-02,1.755438775111410055e-01,1.502403298815009960e-02,1.420056776849029992e-02,6.477017167588410285e-01,3.124499513226439845e-02,1.127939949772679973e-01,2.006396295088360426e-01,6.916634917636279578e-01,1.299416914950059787e-01,6.756437197516559912e-02,6.136315656581289857e-02,5.274663684796469798e-02,1.234344813541240066e-01,8.244325801346910620e-02,7.120209213673310555e-02,1.233918243653119862e-01,1.872636140771160307e-01,1.555691975686149808e-01,6.039375692146239927e-02,1.002939957838500096e-01,2.438997189632869933e-01,1.489795918367349814e-01,1.342169006073359872e-01
6.735562178393299237e-02,5.202616446744300766e-02,7.476047191431990646e-02,8.949270119466250228e-02,7.045389871517640512e-02,1.139723620391930037e-01,7.705206627085860183e-02,3.263711019212549996e-02,5.998513519071389799e-02,5.336237019387229941e-02,7.886562169181320081e-02,6.015581656956289769e-02,6.925950484175889821e-02,2.676840439251260140e-02,2.061338431097619883e-01,4.706073785980659924e-02,6.154115393547959778e-02,4.738847249569819869e-02,4.064283784858360032e-02,3.901342956086260166e-02,7.330131009540858944e-01,4.289051507127100704e-02,1.268299898874469811e-01,1.908761044379830157e-02,5.839881374235429690e-02,2.070362516938299702e-01,2.583530356425930430e-01,1.438775510204080010e-01,1.803539601911079981e-01
1.268385513458119840e-01,4.726475032439719781e-02,7.845473400169479528e-02,7.182474401830199473e-02,3.982014731352989667e-02,1.170374547955899819e-01,1.289246295543099996e-01,6.438871280635739998e-03,9.449483544734889329e-02,8.979181337731760582e-02,2.370522728471069832e-02,3.448466756729939853e-02,1.822511849136559947e-02,4.085318525633040154e-02,1.808685661990840077e-01,5.518830861462240001e-02,1.399850018770500137e-02,5.274663684796469798e-02,1.195118995125360045e-01,5.641220381941389889e-02,1.013162212105399862e-01,3.667301372103470153e-02,1.416873189384849907e-01,3.775384959825840020e-02,7.075195946143220116e-02,2.932319038106419584e-01,2.655796939822460123e-01,1.857142857142859982e-01,2.034224899829939759e-01
7.724432715945819816e-02,9.113927609407000696e-02,9.400895390328320445e-02,9.434964846403100236e-02,5.270524554606000056e-02,3.616315777991919722e-01,1.653574778955159974e-01,2.575548512254300162e-02,1.389868023884080206e-01,1.457043099661589902e-01,9.466767245036800810e-03,6.614479500117979860e-02,5.207176711818729820e-03,9.311639771343760419e-02,1.639186480161489989e-01,6.388901132217460199e-02,9.574181347060841188e-03,6.605763454775119559e-02,1.828855249291470031e-01,5.353472207210970002e-02,5.224421524531879663e-02,1.571700588044340138e-02,2.279829571710109970e-01,4.832829215698569714e-02,5.210719488948659800e-02,4.824985166788649527e-01,2.764196814917249667e-01,1.428571428571430157e-01,1.971310727670250174e-01
1.040110384417499978e-01,1.015657016160919912e-01,2.862496513004489374e-01,3.247876828532889615e-01,5.703338306240540029e-02,1.322195897588140101e-01,2.105955436290719851e-01,5.471534969299200052e-02,8.156387841959139573e-02,7.321597122844880623e-02,1.308979930623389853e-01,1.127939949772679973e-01,2.343229520318430154e-02,1.795822749645480110e-01,3.553009970671849871e-02,5.648100664563279749e-02,6.890311129917400801e-02,9.984643575987679764e-02,4.560588148598569702e-02,1.129859063506390149e-01,1.839655318416920024e-02,1.504055067903070086e-01,1.282148074147680117e-01,1.054806580767350122e-01,6.660867844544419991e-02,6.954015120837239716e-02,2.547397064727660032e-01,3.387755102040819755e-01,1.572854303992219926e-01
1.527926230930580220e-01,9.372057469243230687e-02,7.256742717029510126e-02,8.484541493541210289e-02,1.087635859215549915e-02,2.445538909962089932e-02,1.591970619751099936e-01,8.585161707514320575e-03,5.429358109469699378e-02,3.988208147352190203e-02,1.750829898884049829e-01,0.000000000000000000e+00,7.464684936728040177e-02,6.976739873727519359e-02,1.603032362515970088e-02,4.705304831081429801e-02,7.364484253911299239e-02,3.510734316285810119e-02,2.148868658954760161e-02,4.416110768989540275e-02,1.811553976738109958e-02,9.491884202614629673e-02,1.651634486231740306e-01,6.099047711836200203e-02,3.760571133352899609e-02,4.798195693152400992e-02,2.908729981710310164e-01,4.489795918367350258e-01,3.593112257602710247e-01
1.818554402936850001e-01,1.635012571082130051e-01,1.533054205591180275e-01,9.434964846403100236e-02,4.468750478181480329e-02,4.265290878045410045e-02,1.902897881439349903e-01,6.438871280635739998e-03,4.285186586459790309e-02,2.714703501523680340e-01,2.004779405322200045e-02,4.597955675639919804e-02,2.575941185836559955e-01,9.311639771343760419e-02,1.273280907567380105e-01,4.947172459099390129e-02,3.378916491163919816e-02,4.583491786009549762e-02,1.441854685098170052e-01,5.237649714938179962e-02,3.472973128176049668e-02,6.346581953242040608e-02,1.821078192584779931e-01,8.934816977144670325e-02,5.003555438149270146e-02,9.413842333078629998e-02,3.179729669447290408e-01,4.071428571428570842e-01,6.493497536945811444e-01
1.737942767459750293e-01,1.042148045758300029e-01,3.931421948028239743e-01,1.486041880712069829e-01,6.608784770827709487e-02,6.850410997790219725e-02,2.709258379473480360e-01,8.585161707514320575e-03,5.429358109469699378e-02,3.252492103126700118e-01,4.003232400416290027e-02,4.138160108075929905e-02,5.318236958649680268e-02,1.166425618721669971e-01,1.406922072945750168e-01,4.842311019992919657e-02,3.954969795915719982e-02,6.278979155960350000e-02,1.114960031623809938e-01,5.039000306517690125e-02,4.086339537418350043e-02,4.016568169446649988e-02,1.854763987639780065e-01,1.108277160374660092e-01,5.210719488948659800e-02,9.722230716420179886e-02,2.782263460766379870e-01,2.545918367346939881e-01,3.649021985261960421e-01
1.597461385220580177e-01,9.631866602582879466e-02,3.715675458714509660e-01,1.767106449766689957e-01,1.165123715910269947e-01,5.069507553312940090e-02,3.641464914724990010e-01,6.584971297048000660e-02,6.184324888371250419e-03,6.388577019155090575e-01,1.471977671475310084e-02,7.632515434554769385e-02,2.300460955573020161e-01,1.702850858147030022e-01,1.257490338055239909e-01,5.257152924705649905e-02,5.518927603290060130e-02,9.984643575987679764e-02,7.625204506387449344e-02,4.075376101599369888e-02,3.677428597923480119e-02,1.094098575314490090e-01,7.587126372226559168e-01,1.586681445742399998e-01,3.760571133352899609e-02,1.033963145839749964e-01,2.673863585671589771e-01,1.571428571428570009e-01,2.233453111668960434e-01
1.998564270236230234e-01,8.418212842836139687e-02,8.502669835352389960e-01,1.892867632498699826e-01,7.105197871711080304e-02,1.596958240384870054e-01,1.501821484181810051e-01,2.073040743507650052e-01,3.502795746560879997e-02,7.446348398908210209e-01,9.192719791163539433e-02,2.618848868169090238e-01,3.315310085036270449e-01,1.141023799540419881e-01,2.545086720693960358e-01,4.081449891774689698e-02,3.991626706156210097e-02,4.450100730926039722e-02,2.367728840245170163e-01,1.486499085671199871e-01,3.920534920847679877e-02,1.029168271013780056e-01,4.315565972815579854e-01,1.307652718072949971e-01,3.938150805993730075e-02,9.787186612364880134e-02,2.095730918499349726e-01,2.540816326530609959e-01,3.753878938861440195e-01
8.102293471651370038e-02,9.540988378613760035e-02,3.688329064370199917e-01,3.204261920936199992e-01,5.095484128641359911e-01,6.575613828401459526e-02,1.579590158259689958e-01,6.659183715915700796e-02,1.357958434698109951e-01,6.122331577147570592e-01,2.980077494397870112e-03,3.218568972947939699e-02,1.872465303329159947e-01,5.236553612351910192e-02,1.289359976933150131e-01,5.257152924705649905e-02,1.288591276302689936e-01,5.613591323032560143e-02,4.505983595859600066e-01,8.495202432897369649e-02,1.245272234238240100e-01,4.016568169446649988e-02,2.090573552322360085e-01,2.103218619145179880e-01,3.139078980954720238e-02,1.157697464190790004e-01,2.709996877369849622e-01,2.693877551020410488e-01,1.751111125111340094e-01
5.866375718385429677e-02,5.192664738028939658e-02,6.691636642168509452e-02,9.043629869544189681e-02,5.397018204119249929e-02,6.054845881463050139e-02,6.503307829045699984e-02,4.292580853757160288e-03,6.184324888371250419e-03,8.648146169739240330e-02,4.938496934435290114e-02,3.448466756729939853e-02,2.843968960863000120e-02,4.481583012367210128e-02,1.789283463532000129e-01,6.479871449330730504e-02,3.108366375636550383e-01,3.510734316285810119e-02,7.133654529039160086e-02,1.574533821155390048e-02,3.543736444035069932e-02,3.492667973431869827e-02,1.095262459331879934e-01,8.934816977144670325e-02,3.760571133352899609e-02,3.669242543940690049e-02,2.818396752464650268e-01,2.081632653061219751e-01,1.593825694712120156e-01
8.046330609249330301e-02,6.862935017312760122e-02,6.822941035196800064e-02,1.738735571009689951e-01,4.385901428100499183e-02,7.594143255549369587e-02,1.644634573456550120e-01,2.575548512254300162e-02,6.827992157179610389e-02,1.030092706397659902e-01,9.447252653691509683e-02,5.538081216806250290e-02,7.304828291897029480e-02,8.142043191269740521e-02,1.581685312853099989e-01,6.967080458990919378e-02,4.423772063587349535e-01,5.274663684796469798e-02,1.532468932241650150e-01,1.814206158570640104e-02,3.628092344049430040e-02,4.941399811231999423e-02,1.225795069227740008e-01,1.525333548906949999e-01,2.724750879355920113e-02,2.694997806266200349e-02,2.457063835482000136e-01,2.479591836734689747e-01,1.866453774070769844e-01
7.316450166132740240e-02,1.767397861485640043e-01,7.302329457912190569e-02,3.440071120755209821e-01,6.794051235651969722e-02,3.755608814592889533e-01,3.461538205017479775e-01,1.603566664928949836e-01,3.222836943374789848e-02,4.048279878415250166e-01,9.520685559017390276e-02,2.374365187815100087e-01,2.845493256104579816e-01,6.326447678115050266e-01,1.853264157661720091e-01,5.876210153098609945e-02,6.733042114122420041e-02,1.638647968647090059e-01,3.471641130578139167e-01,8.885156739657730507e-02,6.304966491934699269e-02,1.552790839826730107e-01,7.133038614010970280e-01,1.877803712898610256e-01,9.562989973006690014e-02,6.379738691234689840e-01,1.987331043404560182e-01,1.448979591836730141e-01,1.834996687990930186e-01
4.833381074790420173e-02,1.724138724408219858e-01,6.402770221237689963e-02,2.461542822463889668e-01,7.452369228309400906e-02,2.538803053983610392e-01,2.603533216619710045e-01,1.569436742675889840e-01,5.153604073642709983e-03,1.976361113121759966e-02,1.518134023614309824e-01,1.251947265384379948e-01,2.613735914697300489e-01,1.522892971654110084e-01,2.537854678352089999e-01,5.567680511710940139e-02,3.376202284019050315e-02,1.946863753846580225e-01,5.186478936199120371e-01,2.768701779625410420e-01,1.424773418979310147e-01,3.143401176088689991e-02,8.116770977968749134e-01,1.324776607739439893e-01,2.517586828556530112e-02,7.094393652068190503e-01,2.059597626801089876e-01,2.122448979591839702e-01,1.090512317434609996e-01
1.150304027300129983e-01,6.020582638059360225e-02,1.883253657101439660e-01,3.330604457097079973e-01,5.482408421940639792e-02,1.413827016603930176e-01,2.449568293432980159e-01,8.745323145271149956e-02,4.726090257183460097e-02,1.302650317030430160e-01,3.422064877257829929e-01,1.333115536411000057e-01,2.691802987538219893e-01,1.371536302048659839e-01,1.898819623153360225e-01,7.921753364726159818e-02,3.414010900610480181e-01,1.012657988933909903e-01,1.594431854467040222e-01,9.780433068318049317e-02,4.443141228229090245e-02,1.491834851496749992e-01,3.698413280697489536e-01,9.168436710583049987e-02,7.934100481263270388e-02,9.597914732030998763e-02,2.999063210955970060e-01,5.816326530612240253e-01,1.698682648311600207e-01
8.480154227356920260e-02,5.427483890422359764e-02,8.361547035338960654e-02,1.280966483042290105e-01,6.578553175429109612e-02,1.259958928913000042e-01,1.685982953632970127e-01,1.502403298815009960e-02,1.389868023884080206e-01,4.433061326172409999e-01,8.533405677397379319e-02,2.016102973663589648e-01,1.822511849136559947e-02,6.105501948120670153e-02,1.498268173399670000e-01,1.376717657292119978e-01,1.572743810144390172e-02,3.873369934457879943e-02,5.213365553291859911e-01,1.780456065125710086e-01,8.192587883283629357e-02,5.658078877698430320e-02,7.092686567829629973e-02,6.099047711836200203e-02,6.453703793745030337e-02,4.713319460718560193e-03,2.709996877369849622e-01,1.979591836734689858e-01,1.384111787513160052e-01
1.589331724878360053e-01,4.035236504038650085e-02,8.304614848565650131e-02,1.656288143872650109e-01,9.981816356438800997e-02,8.542341848686089978e-02,1.600726702807420132e-01,8.585161707514320575e-03,1.531264897097069921e-01,2.041740360348260064e-01,9.733108211186559944e-02,2.772927071827779866e-01,2.603588355909370114e-03,5.815600657268579776e-02,1.396837467119869947e-01,2.825666029374589994e-01,4.761367216474429731e-02,4.652079063762299543e-02,2.366040217896889786e-01,6.262967163858239317e-02,7.583997246269519321e-02,3.667301372103470153e-02,6.754939588409170081e-02,1.081538727085140095e-01,5.832211641346839864e-02,1.974836059420910159e-02,2.655796939822460123e-01,1.183673469387759997e-01,7.025415891165259774e-02
7.724432715945819816e-02,5.895342488914560169e-02,7.902039870659480214e-02,1.057686160044299939e-01,8.050810742288448951e-01,1.146630544987359973e-01,1.100478990192169937e-01,2.450982891789000098e-02,3.757879467015620006e-02,4.850569818726380156e-02,6.722195673420680584e-02,1.665818351433439870e-01,6.270380273273309935e-02,1.969803136894940007e-02,2.467122262917580133e-01,9.784134865315440022e-02,2.144258525091290168e-02,8.221781787195840685e-03,6.339013104206110694e-02,4.688185869021260083e-02,4.152685050636070047e-02,3.815443702424899802e-02,7.440276808489240667e-02,5.239150806537540284e-02,4.172831054538909956e-02,4.887588758490390289e-02,2.240264085292410223e-01,1.836734693877550284e-01,1.929367946230460262e-01
8.905247577525669811e-02,5.192664738028939658e-02,4.427241733108790156e-02,1.628254346180749990e-01,7.320274725240890623e-01,1.115714421605000090e-01,1.808602971050269903e-01,6.438871280635739998e-03,2.952239989087819885e-02,1.097978396178750024e-02,1.146878308450090082e-02,1.149488918909979951e-02,1.822511849136559947e-02,1.136917205444219897e-01,1.689390500607209911e-01,5.051243669884949994e-02,5.721929384341639842e-03,3.873369934457879943e-02,4.704605917916459545e-01,7.961211620447520773e-03,1.789925247739799705e-02,1.920967385387530035e-02,5.066204691306880337e-02,9.744610994186370112e-02,4.589227336550479736e-02,7.945603733485390174e-01,2.818396752464650268e-01,2.061224489795919768e-01,1.824510992630980211e-01
1.113177180649919801e-01,5.541726688057239947e-02,5.761830668009479961e-01,2.919327243027939889e-01,2.737350222389859922e-01,1.534744607982889975e-01,1.825884496622519892e-01,8.585161707514320575e-03,4.373481435173239701e-02,3.086755869416260567e-01,1.002533781484290093e-01,2.294469431188610187e-01,1.515471008131690223e-01,1.132363576187680049e-01,1.289476325865709927e-01,1.352207404692370163e-01,2.810187693274479939e-02,2.014325657521580035e-02,4.698803888314810329e-01,3.714818830832099933e-02,3.622108471766179866e-02,7.011190116853739662e-02,1.346212386641759962e-01,1.632480285120170016e-01,5.003555438149270146e-02,1.434188402836930054e-01,2.475130481331130061e-01,1.387755102040819921e-01,1.321197615353469912e-01
3.442411783191479668e-01,7.352407666798460584e-02,1.170576676787030007e-01,1.190833243185809992e-01,3.008097172801980079e-01,5.891947532994989967e-02,1.746738434321120081e-01,2.146290426878580057e-02,6.827992157179610389e-02,8.783827169430019621e-03,3.207110356677719820e-02,8.541480809488130599e-02,2.343229520318430154e-02,1.136917205444219897e-01,1.551360433095040070e-01,1.170719206118219918e-01,2.729945816900350083e-02,6.928815639709849650e-02,3.069374387973780038e-01,6.138089327258809680e-02,4.453251635085909987e-02,7.970742719778819985e-02,1.953298535995760254e-01,9.475656644528640538e-02,5.625047590547450210e-02,2.199222570352499795e-01,2.872596690012039766e-01,2.938775510204080232e-01,1.342169006073359872e-01
6.543617854365969821e-02,4.497966078978170301e-02,1.336871233173340112e-01,2.490082507611180163e-01,6.890847193318210273e-01,1.060147721660080200e-01,1.372231999741130026e-01,6.438871280635739998e-03,2.856753767530999938e-02,5.618802886616350301e-02,6.481794832485969493e-02,2.312148861444849879e-01,3.329736458625520007e-02,1.565405441833999933e-01,1.826440412930760149e-01,1.170719206118219918e-01,1.978290101273389931e-02,9.691456950116719704e-02,4.530834196416270165e-01,7.476376871142098590e-02,2.519287233963920028e-02,0.000000000000000000e+00,1.068718982351390123e-01,2.874361380340340055e-01,3.139078980954720238e-02,2.228637023271679840e-01,2.980996565106839857e-01,2.653061224489800529e-01,1.635768476151910067e-01
9.046870965170759893e-02,2.194692102217429830e-02,5.989389682529080300e-02,2.322607816446020101e-01,1.213955222464789957e-01,7.770355361544080408e-02,7.060960027269820583e-02,2.146290426878580144e-03,3.785414627547530053e-02,5.349112794445379931e-02,1.119390062367389971e-01,3.554252407370420697e-01,3.049168877979639980e-01,1.539318058971739928e-02,1.265684617155989899e-01,7.188006013634559155e-01,2.391453232380899574e-02,0.000000000000000000e+00,1.349093605421790021e-01,1.536433438153820066e-02,1.584833718010830034e-02,1.920967385387530035e-02,1.311117579085749885e-01,1.242732235259799978e-01,2.724750879355920113e-02,1.534764232944989953e-02,1.987331043404560182e-01,1.000000000000000056e-01,2.097139071989629830e-02
9.613736494473569538e-02,5.900762556424449939e-02,7.785929162895589839e-02,1.068463212333709972e-01,2.058046917269920062e-01,7.770355361544080408e-02,1.201191221608940013e-01,2.146290426878580057e-02,1.682702100041140111e-02,3.653519786510320277e-02,9.839720293651940675e-02,3.908262324293929751e-02,3.329736458625520007e-02,3.887433914664489842e-02,1.810537229490910005e-01,5.051243669884949994e-02,6.478335770645859970e-02,3.510734316285810119e-02,2.519955428804589864e-02,9.556856969202940852e-03,2.200250922613479834e-02,3.667301372103470153e-02,1.181107416591480191e-01,7.270835518017909616e-02,5.003555438149270146e-02,1.687587442715679786e-01,2.746130169068119464e-01,1.795918367346939770e-01,1.929367946230460262e-01
7.243694848756269955e-02,1.264963326373299835e-01,3.206342149953170240e-01,3.419805822432580023e-01,6.128423304351789808e-02,2.019620155990729804e-01,3.549197413206640062e-01,1.968352245605480000e-01,6.449975266341219371e-02,7.113102005361379154e-01,6.992093909787759631e-02,9.069729719302900561e-02,3.375116845051019387e-01,1.218004444766469796e-01,1.331330806082839935e-01,8.376346723890450152e-02,1.080490186431690147e-01,5.274663684796469798e-02,1.496457053893550104e-01,9.926267763144749900e-02,9.796595842771030349e-02,5.303566668944070112e-02,1.934298790432670001e-01,1.161847811917740142e-01,5.625047590547450210e-02,4.468756001950589807e-02,1.987331043404560182e-01,3.020408163265310142e-01,1.509940131832530064e-01
7.416657665135380217e-02,1.492549690384080141e-01,1.647223482730119926e-01,3.358227423932769740e-01,7.109995660913830118e-02,3.519133169593449684e-01,2.578656070473659967e-01,2.172802391205100048e-01,2.171582766672729842e-02,7.896916459608520622e-01,2.267995304680889834e-01,5.463420106656210473e-01,3.472312421867989607e-01,1.730944805379090179e-01,7.427651288626420378e-02,7.316139709416280557e-02,6.932811874739300273e-02,8.090363795030069971e-02,3.041039559097369893e-01,1.974063082443119899e-01,6.878208905935800921e-02,5.211086514615910215e-01,6.565770251210178987e-01,2.394086960514030249e-01,8.881223779906598226e-02,4.580246521186169817e-01,2.583530356425930430e-01,2.489795918367349592e-01,1.357436178517449910e-01
7.710845031127050442e-02,1.260182285502380040e-01,2.404098678174249881e-01,3.291232591509949956e-01,7.725638540192360237e-02,2.705523917279750168e-01,2.996103228531599716e-01,1.758653641207990059e-01,1.518262719689799922e-01,7.468891204150670537e-01,3.405299103556620050e-02,2.848039294044019676e-01,2.498736276331950112e-01,1.048566408529690158e-01,9.917325734431230166e-02,8.009709923128970066e-02,6.686848594789959743e-02,5.613591323032560143e-02,1.532468932241650150e-01,1.047476082282629978e-01,1.092769376607199971e-01,1.746333986715940118e-02,1.269834215367489916e-01,1.525333548906949999e-01,6.453703793745030337e-02,7.836190899800139775e-02,2.881630012936610141e-01,1.780612244897959995e-01,1.405083178233050012e-01
